id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2021-10-26,2025-03-25,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social
11005298,Michael Sacher,1964-09-01,männlich,Grünen,2022-06-30,2025-03-25,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social
11005104,Misbah Khan,1989-12-04,weiblich,Grünen,2021-10-26,2025-03-25,,,,Landesliste,misbahkhan.bsky.social
11005245,Niklas Wagener,1998-04-16,männlich,Grünen,2021-10-26,2025-03-25,Abgeordneter,247.0,Aschaffenburg,Landesliste,niklaswagener.bsky.social
11005224,Nyke Slawik,1994-01-07,weiblich,Grünen,2021-10-26,2025-03-25,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social
11003881,Omid Nouripour,1975-06-18,männlich,Grünen,2021-10-26,2025-03-25,"Selbstständiger Berater (Tätigkeit ruht, solange MdB)",183.0,Frankfurt am Main II,Direktwahl,nouripour.bsky.social
11004762,Ottmar Holtz,1961-09-27,männlich,Grünen,2024-01-10,2025-03-25,Diplom-Ökonom,48.0,Hildesheim,Landesliste,owvonholtz.bsky.social
11005114,Philip Krämer,1992-02-29,männlich,Grünen,2021-10-26,2025-03-25,Kulturmanager,187.0,Odenwald,Landesliste,philip-kraemer.de
11005187,Prof. Dr. Anja Reinalter,1970-05-01,weiblich,Grünen,2021-10-26,2025-03-25,Professorin für Soziale Arbeit,292.0,Biberach,Landesliste,anjareinalter.bsky.social‬
11005070,Prof. Dr. Armin Grau,1959-03-18,männlich,Grünen,2021-10-26,2025-03-25,Arzt,207.0,Ludwigshafen/Frankenthal,Landesliste,armingrau.bsky.social‬
11003576,Renate Künast,1955-12-15,weiblich,Grünen,2021-10-26,2025-03-25,Rechtsanwältin,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,renate-kuenast.de
11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2021-10-26,2025-03-25,Abgeordnete,269.0,Backnang - Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social
11005246,Robin Wagener,1980-08-16,männlich,Grünen,2021-10-26,2025-03-25,Richter,135.0,Lippe I,Landesliste,robinwagener.bsky.social
11005071,Sabine Grützmacher,1986-01-04,weiblich,Grünen,2021-10-26,2025-03-25,"Dipl.-Sozialpädagogin, Soziologin/Pädagogin",99.0,Oberbergischer Kreis,Landesliste,sabinegruetzmacher.bsky.social
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2021-10-26,2025-03-25,Friedens- und Konfliktforscherin,107.0,Düsseldorf II,Landesliste,sarananni.bsky.social
11005162,Sascha Müller,1970-04-24,männlich,Grünen,2021-10-26,2025-03-25,Sportjournalist,245.0,Nürnberg-Süd,Landesliste,saschamk.bsky.social
11005253,Saskia Weishaupt,1993-09-20,weiblich,Grünen,2021-10-26,2025-03-25,Politikwissenschaftlerin,,,Landesliste,
11005059,Schahina Gambir,1991-06-06,weiblich,Grünen,2021-10-26,2025-03-25,,134.0,Minden-Lübbecke I,Landesliste,schahinagambir.bsky.social
11004726,Stefan Gelbhaar,1976-07-09,männlich,Grünen,2021-10-26,2025-03-25,Rechtsanwalt,76.0,Berlin-Pankow,Direktwahl,
11004877,Stefan Schmidt,1981-05-19,männlich,Grünen,2021-10-26,2025-03-25,Lehrer,233.0,Regensburg,Landesliste,stefanschmidt.bsky.social
11005255,Stefan Wenzel,1962-05-05,männlich,Grünen,2021-10-26,2025-03-25,Agrarökonom,29.0,Cuxhaven - Stade II,Landesliste,stefwenzel.bsky.social
11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Agraringenieurin,70.0,Dessau - Wittenberg,Landesliste,steffi-lemke.de
11005004,Stephanie Aeffner,1976-04-29,weiblich,Grünen,2021-10-26,2025-01-14,Diplom-Sozialarbeiterin (FH),279.0,Pforzheim,Landesliste,stepnieaeffner.bsky.social
11005149,Susanne Menge,1960-02-11,weiblich,Grünen,2021-10-26,2025-03-25,Studienrätin,27.0,Oldenburg - Ammerland,Landesliste,
11004801,Sven Lehmann,1979-12-04,männlich,Grünen,2021-10-26,2025-03-25,,94.0,Köln II,Direktwahl,sven-lehmann.eu
11004070,Sven-Christian Kindler,1985-02-14,männlich,Grünen,2021-10-26,2025-03-25,"Betriebswirt, Unternehmenscontroller",42.0,Stadt Hannover II,Landesliste,
11005152,Swantje Henrike Michaelsen,1979-10-04,weiblich,Grünen,2021-10-26,2025-03-25,Historikerin M. A.,41.0,Stadt Hannover I,Landesliste,
11004138,Tabea Rößner,1966-12-07,weiblich,Grünen,2021-10-26,2025-03-25,Journalistin,205.0,Mainz,Landesliste,tabearoessner.bsky.social
11005060,Tessa Ganserer,1977-05-16,weiblich,Grünen,2021-10-26,2025-03-25,Dipl.-Ing. Wald- und Forstwirtschaft,244.0,Nürnberg-Nord,Landesliste,
11005259,Tina Winklmann,1980-02-26,weiblich,Grünen,2021-10-26,2025-03-25,Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik,234.0,Schwandorf,Landesliste,
11005013,Tobias Bacherle,1994-10-18,männlich,Grünen,2021-10-26,2025-03-25,Student,260.0,Böblingen,Landesliste,tbbacherle.eu
11004395,Ulle Schauws,1966-04-30,weiblich,Grünen,2021-10-26,2025-03-25,Film- und Fernsehwissenschaftlerin,114.0,Krefeld II - Wesel II,Landesliste,ulleschauws.bsky.social
11004066,Uwe Kekeritz,1953-10-09,männlich,Grünen,2024-12-02,2025-03-25,Diplomvolkswirt,243.0,Fürth,Landesliste,
11003620,Albert Rupprecht,1968-06-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Volkswirt,235.0,Weiden,Direktwahl,
11004415,Albert Stegemann,1976-03-09,männlich,CDU/CSU,2021-10-26,2025-03-25,Landwirtschaftsmeister,31.0,Mittelems,Direktwahl,
11003516,Alexander Dobrindt,1970-06-07,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Soziologe,226.0,Weilheim,Direktwahl,
11005050,Alexander Engelhard,1972-09-26,männlich,CDU/CSU,2021-10-26,2025-03-25,"Müller, Dipl.-Wirtschaftsingenieur (FH)",255.0,Neu-Ulm,Direktwahl,
11005304,Alexander Föhr,1980-08-01,männlich,CDU/CSU,2023-03-01,2025-03-25,Leitender Angestellter,274.0,Heidelberg,Landesliste,
11004304,Alexander Hoffmann,1975-03-06,männlich,CDU/CSU,2021-10-26,2025-03-25,Jurist,249.0,Main-Spessart,Direktwahl,
11004383,Alexander Radwan,1964-08-30,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,223.0,Bad Tölz-Wolfratshausen - Miesbach,Direktwahl,
11004917,Alexander Throm,1968-09-08,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,267.0,Heilbronn,Direktwahl,
11004384,Alois Rainer,1965-01-07,männlich,CDU/CSU,2021-10-26,2025-03-25,Metzgermeister,231.0,Straubing,Direktwahl,
11004342,Andrea Lindholz,1970-09-25,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Rechtsanwältin, Fachanwältin für Familienrecht",247.0,Aschaffenburg,Direktwahl,
11003780,Andreas Jung,1975-05-13,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,287.0,Konstanz,Direktwahl,
11004108,Andreas Mattfeldt,1969-09-28,männlich,CDU/CSU,2021-10-26,2025-03-25,Industriekaufmann,34.0,Osterholz - Verden,Direktwahl,
11004323,Anja Karliczek,1971-04-29,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Kauffrau, Hotelfachfrau, Bankkauffrau",128.0,Steinfurt III,Direktwahl,
11005093,Anne Janssen,1982-08-31,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Krankenschwester, Lehrerin",26.0,Friesland - Wilhelmshaven - Wittmund,Landesliste,
11005110,Anne König,1984-12-04,weiblich,CDU/CSU,2021-10-26,2025-03-25,Gesamtschulrektorin,126.0,Borken II,Direktwahl,
11003259,Annette Widmann-Mauz,1966-06-13,weiblich,CDU/CSU,2021-10-26,2025-03-25,,290.0,Tübingen,Direktwahl,
11004056,Ansgar Heveling,1972-07-03,männlich,CDU/CSU,2021-10-26,2025-03-25,Ministerialbeamter (Oberregierungsrat a. D.),110.0,Krefeld I - Neuss II,Direktwahl,
11003646,Antje Tillmann,1964-08-28,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Dipl. Finanzwirtin, Steuerberaterin",193.0,Erfurt - Weimar - Weimarer Land II,Landesliste,
11002718,Armin Laschet,1961-02-18,männlich,CDU/CSU,2021-10-26,2025-03-25,Ministerpräsident a. D.,,,Landesliste,
11003706,Artur Auernhammer,1963-03-09,männlich,CDU/CSU,2021-10-26,2025-03-25,Landwirtschaftsmeister,241.0,Ansbach,Direktwahl,
11004699,Astrid Damerow,1958-03-30,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Bankkauffrau, Business Coach",2.0,Nordfriesland - Dithmarschen Nord,Direktwahl,
11004425,Astrid Timmermann-Fechter,1963-06-22,weiblich,CDU/CSU,2021-10-26,2025-03-25,Bundestagsabgeordnete,118.0,Mülheim - Essen I,Landesliste,
11004073,Axel Knoerig,1967-03-01,männlich,CDU/CSU,2021-10-26,2025-03-25,Kommunal- und Politikwissenschaftler,33.0,Diepholz - Nienburg I,Direktwahl,
11004829,Axel Müller,1963-07-24,männlich,CDU/CSU,2021-10-26,2025-03-25,Vorsitzender Richter am Landgericht a. D.,294.0,Ravensburg,Direktwahl,
11004806,Bernhard Loos,1955-07-30,männlich,CDU/CSU,2021-10-26,2025-03-25,Unternehmer,217.0,München-Nord,Direktwahl,
11004934,Bettina Margarethe Wiesmann,1966-10-20,weiblich,CDU/CSU,2024-01-26,2025-03-25,Unternehmensberaterin,183.0,Frankfurt am Main II,Landesliste,
11004893,Björn Simon,1981-05-18,männlich,CDU/CSU,2021-10-26,2025-03-25,"Politologe, Magister Artium (M.A.)",185.0,Offenbach,Direktwahl,
11004332,Carsten Körber,1979-06-11,männlich,CDU/CSU,2021-10-26,2025-03-25,"Betriebswirt, Politikwissenschaftler",165.0,Zwickau,Landesliste,
11003815,Carsten Müller,1970-05-08,männlich,CDU/CSU,2021-10-26,2025-03-25,"Bankkaufmann, Rechtsanwalt",50.0,Braunschweig,Landesliste,
11005198,Catarina Santos Firnhaber,1994-07-08,weiblich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwältin,88.0,Aachen II,Landesliste,
11004286,Christian Haase,1966-05-06,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Verwaltungswirt,136.0,Höxter - Gütersloh III - Lippe II,Direktwahl,
11003890,Christian Hirte,1976-05-23,männlich,CDU/CSU,2021-10-26,2025-03-25,"Rechtsanwalt, Fachanwalt für Steuerrecht",190.0,Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis,Landesliste,
11003639,Christian Stetten,1970-07-24,männlich,CDU/CSU,2021-10-26,2025-03-25,selbständiger Kaufmann,268.0,Schwäbisch Hall - Hohenlohe,Direktwahl,
11005235,Christina Stumpp,1987-11-16,weiblich,CDU/CSU,2021-10-26,2025-03-25,Verwaltungswirtin und Steuerrechtlerin LL.B.,264.0,Waiblingen,Direktwahl,
11004926,Christoph Vries,1974-12-04,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Soziologe, ltd. Angestellter",18.0,Hamburg-Mitte,Landesliste,
11003613,Daniela Raab,1975-07-07,weiblich,CDU/CSU,2021-10-26,2025-03-25,Juristin,222.0,Rosenheim,Direktwahl,
11004152,Detlef Seif,1962-08-15,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,92.0,Euskirchen - Rhein-Erft-Kreis II,Direktwahl,
11005233,Diana Stöcker,1970-05-19,weiblich,CDU/CSU,2021-10-26,2024-06-02,Bürgermeisterin,282.0,Lörrach - Müllheim,Direktwahl,
11004168,Dieter Stier,1964-06-29,männlich,CDU/CSU,2021-10-26,2025-03-25,"Zootechniker/Mechanisator, Dipl.-Ing.agr., Pferdewirtschaftsmeister",73.0,Burgenland - Saalekreis,Direktwahl,
11004113,Dietrich Monstadt,1957-09-15,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,12.0,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,Landesliste,
11003586,Dorothee Mantel,1978-04-19,weiblich,CDU/CSU,2021-10-26,2025-03-25,Diplom-Politologin,248.0,Bad Kissingen,Direktwahl,
11004339,Dr. Andreas Lenz,1981-04-23,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Betriebswirt (FH),213.0,Erding - Ebersberg,Direktwahl,
11004440,Dr. Anja Weisgerber,1976-03-11,weiblich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwältin,250.0,Schweinfurt,Direktwahl,
11004814,Dr. Astrid Mannes,1967-01-02,weiblich,CDU/CSU,2024-01-26,2025-03-25,"Historikerin, Politikwissenschaftlerin",186.0,Darmstadt,Landesliste,
11004684,Dr. Carsten Brodesser,1967-09-05,männlich,CDU/CSU,2021-10-26,2025-03-25,Ltd. Angestellter,99.0,Oberbergischer Kreis,Direktwahl,
11004098,Dr. Carsten Linnemann,1977-08-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Volkswirt,137.0,Paderborn,Direktwahl,
11005205,Dr. Christiane Schenderlein,1981-10-17,weiblich,CDU/CSU,2021-10-26,2025-03-25,Politikwissenschaftlerin,151.0,Nordsachsen,Landesliste,
11004854,Dr. Christoph Ploß,1985-07-19,männlich,CDU/CSU,2021-10-26,2025-03-25,Historiker,21.0,Hamburg-Nord,Landesliste,
11004327,Dr. Georg Kippels,1959-09-21,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,91.0,Rhein-Erft-Kreis I,Direktwahl,
11003124,Dr. Hans-Peter Friedrich,1957-03-10,männlich,CDU/CSU,2021-10-26,2025-03-25,"Vizepräsident DBT a. D., Rechtsanwalt",239.0,Hof,Direktwahl,
11004305,Dr. Hendrik Hoppenstedt,1972-06-14,männlich,CDU/CSU,2021-10-26,2025-03-25,"Jurist, Staatsminister a. D., Bürgermeister a. D.",43.0,Hannover-Land I,Landesliste,
11004912,Dr. Hermann-Josef Tebroke,1964-01-19,männlich,CDU/CSU,2021-10-26,2025-03-25,"Diplom-Betriebswirt, Landrat a.D.",100.0,Rheinisch-Bergischer Kreis,Direktwahl,
11005069,Dr. Ingeborg Gräßle,1961-03-02,weiblich,CDU/CSU,2021-10-26,2025-03-25,Journalistin,269.0,Backnang - Schwäbisch Gmünd,Direktwahl,
11004100,Dr. Jan-Marco Luczak,1975-10-02,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,81.0,Berlin-Tempelhof-Schöneberg,Landesliste,
11004182,Dr. Johann Wadephul,1963-02-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Landesliste,aussenminister.diplo.de‬
11005063,Dr. Jonas Geissler,1984-06-05,männlich,CDU/CSU,2021-10-26,2025-03-25,Regierungsrat a. D.,238.0,Coburg,Direktwahl,
11004337,Dr. Katja Leikert,1975-03-03,weiblich,CDU/CSU,2021-10-26,2025-03-25,Politikwissenschaftlerin,180.0,Hanau,Landesliste,kleikert.bsky.social‬
11005257,Dr. Klaus Wiener,1962-08-21,männlich,CDU/CSU,2021-10-26,2025-03-25,Volkswirt,104.0,Mettmann I,Direktwahl,
11005254,Dr. Maria-Lena Weiss,1981-04-04,weiblich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwältin,285.0,Rottweil - Tuttlingen,Direktwahl,
11005185,Dr. Markus Reichel,1968-07-15,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Mathematiker, Geschäftsführer",159.0,Dresden I,Direktwahl,
11005033,Dr. Marlon Bröhr,1974-04-03,männlich,CDU/CSU,2021-10-26,2025-03-25,"Zahnarzt, Landrat a. D.",200.0,Mosel/Rhein-Hunsrück,Direktwahl,
11005182,Dr. Martin Plum,1982-02-26,männlich,CDU/CSU,2021-10-26,2025-03-25,Richter a. D.,111.0,Viersen,Direktwahl,
11004110,Dr. Mathias Middelberg,1964-12-14,männlich,CDU/CSU,2021-10-26,2025-03-25,Volljurist,39.0,Stadt Osnabrück,Landesliste,
11002733,Dr. Michael Meister,1961-06-09,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Mathematiker,188.0,Bergstraße,Direktwahl,
11002765,Dr. Norbert Röttgen,1965-07-02,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬
11005244,Dr. Oliver Vogt,1977-07-15,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Physiker, Gymnasiallehrer",134.0,Minden-Lübbecke I,Landesliste,
11005106,Dr. Ottilie Klein,1984-02-14,weiblich,CDU/CSU,2021-10-26,2025-03-25,Abteilungsdirektorin,75.0,Berlin-Mitte,Landesliste,
11001772,Dr. Peter Ramsauer,1954-02-10,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Kaufmann, Müllermeister",225.0,Traunstein,Direktwahl,
11004018,Dr. Reinhard Brandl,1977-08-01,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Wirtschaftsingenieur,216.0,Ingolstadt,Direktwahl,
11004336,Dr. Silke Launert,1976-12-27,weiblich,CDU/CSU,2021-10-26,2025-03-25,Richterin am Landgericht a. D.,237.0,Bayreuth,Direktwahl,
11004294,Dr. Stefan Heck,1982-08-18,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,171.0,Marburg,Landesliste,
11004065,Dr. Stefan Kaufmann,1969-08-21,männlich,CDU/CSU,2024-01-04,2025-03-25,Rechtsanwalt,258.0,Stuttgart I,Landesliste,
11005163,Dr. Stefan Nacke,1976-01-27,männlich,CDU/CSU,2021-10-26,2025-03-25,"Soziologe, Sozialethiker",129.0,Münster,Landesliste,
11004853,Dr. Stephan Pilsinger,1987-02-17,männlich,CDU/CSU,2021-10-26,2025-03-25,Hausarzt,220.0,München-West/Mitte,Direktwahl,
11004038,Dr. Thomas Gebhart,1971-12-20,männlich,CDU/CSU,2021-10-26,2025-03-25,"Magister (Politikwissenschaft, Betriebswirtschaftslehre)",211.0,Südpfalz,Landesliste,
11004427,Dr. Volker Ullrich,1975-10-14,männlich,CDU/CSU,2021-10-26,2025-03-25,"Jurist, Dipl.-Kaufmann",252.0,Augsburg-Stadt,Direktwahl,
11004414,Dr. Wolfgang Stefinger,1985-04-20,männlich,CDU/CSU,2021-10-26,2025-03-25,Betriebswirt,218.0,München-Ost,Direktwahl,
11005035,Dr. Yannick Bury,1990-03-11,männlich,CDU/CSU,2021-10-26,2025-03-25,Volkswirt,283.0,Emmendingen - Lahr,Direktwahl,
11003865,Elisabeth Winkelmeier-Becker,1962-09-15,weiblich,CDU/CSU,2021-10-26,2025-03-25,Richterin,97.0,Rhein-Sieg-Kreis I,Direktwahl,
11004452,Emmi Zeulner,1987-03-27,weiblich,CDU/CSU,2021-10-26,2025-03-25,Examinierte Gesundheits-und Krankenpflegerin,240.0,Kulmbach,Direktwahl,
11003525,Enak Ferlemann,1963-07-12,männlich,CDU/CSU,2021-10-26,2025-03-25,Geschäftsführer,29.0,Cuxhaven - Stade II,Landesliste,
11004311,Erich Irlstorfer,1970-05-27,männlich,CDU/CSU,2021-10-26,2025-03-25,Bürokaufmann,214.0,Freising,Direktwahl,
11004139,Erwin Rüddel,1955-12-21,männlich,CDU/CSU,2021-10-26,2025-02-03,Diplom-Betriebswirt,197.0,Neuwied,Direktwahl,
11005068,Fabian Gramling,1987-04-05,männlich,CDU/CSU,2021-10-26,2025-03-25,Bundestagsabgeordneter,266.0,Neckar-Zaber,Direktwahl,
11004883,Felix Schreiner,1986-01-29,männlich,CDU/CSU,2021-10-26,2025-03-25,,288.0,Waldshut,Direktwahl,
11004048,Florian Hahn,1974-03-14,männlich,CDU/CSU,2021-10-26,2025-03-25,MdB,221.0,München-Land,Direktwahl,
11005160,Florian Müller,1987-09-14,männlich,CDU/CSU,2021-10-26,2025-03-25,Strategiereferent,149.0,Olpe - Märkischer Kreis I,Direktwahl,
11004366,Florian Oßner,1980-07-05,männlich,CDU/CSU,2021-10-26,2025-03-25,MdB,228.0,Landshut,Direktwahl,
11005087,Franziska Hoppermann,1982-01-08,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Senatsdirektorin, Dipl.-Kauffrau",22.0,Hamburg-Wandsbek,Landesliste,
11002735,Friedrich Merz,1955-11-11,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,147.0,Hochsauerlandkreis,Direktwahl,
11004285,Fritz Güntzler,1966-05-06,männlich,CDU/CSU,2021-10-26,2025-03-25,"Wirtschaftsprüfer, Steuerberater",53.0,Göttingen,Landesliste,
11003514,Gitta Connemann,1964-05-10,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Verkäuferin, Volljuristin",25.0,Unterems,Direktwahl,
11003573,Gunther Krichbaum,1964-05-04,männlich,CDU/CSU,2021-10-26,2025-03-25,Wirtschaftsjurist,279.0,Pforzheim,Direktwahl,
11004915,Hans-Jürgen Thies,1955-08-11,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,146.0,Soest,Direktwahl,
11004264,Hansjörg Durz,1971-07-29,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Kaufmann, Bankkaufmann",253.0,Augsburg-Land,Direktwahl,
11004019,Heike Brehmer,1962-11-05,weiblich,CDU/CSU,2021-10-26,2025-03-25,Diplom-Betriebswirtin (FH),68.0,Harz,Direktwahl,
11003821,Henning Otte,1968-10-27,männlich,CDU/CSU,2021-10-26,2025-03-25,,44.0,Celle - Uelzen,Direktwahl,
11005184,Henning Rehbaum,1973-09-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Betriebswirt (FH),130.0,Warendorf,Direktwahl,
11004269,Hermann Färber,1963-03-26,männlich,CDU/CSU,2021-10-26,2025-03-25,Landwirtschaftsmeister,263.0,Göppingen,Direktwahl,
11002666,Hermann Gröhe,1961-02-25,männlich,CDU/CSU,2021-10-26,2025-03-25,"Bundesminister a. D., Rechtsanwalt",108.0,Neuss I,Direktwahl,groehe.bsky.social
11000975,Hubert Hüppe,1956-11-03,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Verwaltungswirt,144.0,Unna I,Landesliste,
11004036,Ingo Gädechens,1960-07-30,männlich,CDU/CSU,2021-10-26,2025-03-25,Berufssoldat a. D.,9.0,Ostholstein - Stormarn-Nord,Landesliste,
11003658,Ingo Wellenreuther,1959-12-16,männlich,CDU/CSU,2024-06-10,2025-03-25,"Unternehmensberater, Vorsitzender Richter am Landgericht a. D.",271.0,Karlsruhe-Stadt,Landesliste,
11004369,Ingrid Pahlmann,1957-12-01,weiblich,CDU/CSU,2024-01-02,2025-03-25,landliche Hauswirtschaftsleiterin,45.0,Gifhorn - Peine,Landesliste,
11004352,Jan Metzler,1981-07-05,männlich,CDU/CSU,2021-10-26,2025-03-25,"Winzer, Dipl.-Betriebswirt (FH)",206.0,Worms,Direktwahl,
11004398,Jana Schimke,1979-09-06,weiblich,CDU/CSU,2021-10-26,2025-03-25,Politikwissenschaftlerin,62.0,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,Landesliste,
11003789,Jens Koeppen,1962-09-27,männlich,CDU/CSU,2021-10-26,2025-03-25,"Elektromeister, Unternehmer",57.0,Uckermark - Barnim I,Landesliste,
11004800,Jens Lehmann,1967-12-19,männlich,CDU/CSU,2021-10-26,2025-03-25,Erzieher,152.0,Leipzig I,Direktwahl,
11003638,Jens Spahn,1980-05-16,männlich,CDU/CSU,2021-10-26,2025-03-25,Bankkaufmann,124.0,Steinfurt I - Borken I,Direktwahl,
11004418,Johannes Steiniger,1987-06-18,männlich,CDU/CSU,2021-10-26,2025-03-25,"Gymnasiallehrer, MdB",208.0,Neustadt - Speyer,Direktwahl,
11004845,Josef Oster,1971-01-04,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",199.0,Koblenz,Direktwahl,
11004136,Josef Rief,1960-04-13,männlich,CDU/CSU,2021-10-26,2025-03-25,Landwirtschaftsmeister,292.0,Biberach,Direktwahl,
11003566,Julia Klöckner,1972-12-16,weiblich,CDU/CSU,2021-10-26,2025-03-25,"Chefredakteurin, Bundesministerin a. D.",201.0,Kreuznach,Landesliste,
11004050,Jürgen Hardt,1963-05-30,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Volkswirt,103.0,Solingen - Remscheid - Wuppertal II,Landesliste,
11004443,Kai Whittaker,1985-04-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Wirtschaftswissenschaftler M. Sc.,273.0,Rastatt,Direktwahl,
11004901,Katrin Staffler,1981-11-04,weiblich,CDU/CSU,2021-10-26,2025-03-25,Biochemikerin,215.0,Fürstenfeldbruck,Direktwahl,
11004382,Kerstin Radomski,1974-11-01,weiblich,CDU/CSU,2021-10-26,2025-03-25,Studienrätin,114.0,Krefeld II - Wesel II,Landesliste,
11004924,Kerstin Vieregge,1976-09-06,weiblich,CDU/CSU,2021-10-26,2025-03-25,staatlich geprüfte Betriebswirtin,135.0,Lippe I,Landesliste,
11005138,Klaus Mack,1973-04-28,männlich,CDU/CSU,2021-10-26,2025-03-25,"Dipl,-Verwaltungswirt (FH)",280.0,Calw,Direktwahl,
11003264,Klaus-Peter Willsch,1961-02-28,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Volkswirt,178.0,Rheingau-Taunus - Limburg,Direktwahl,
11005002,Knut Abraham,1966-06-04,männlich,CDU/CSU,2021-10-26,2025-03-25,Diplomat,65.0,Elbe-Elster - Oberspreewald-Lausitz II,Landesliste,
11005190,Lars Rohwer,1972-02-01,männlich,CDU/CSU,2021-10-26,2025-03-25,Bankkaufmann,160.0,Dresden II - Bautzen II,Direktwahl,larsrohwer.bsky.social
11002667,Manfred Grund,1955-07-03,männlich,CDU/CSU,2021-10-26,2025-03-25,Elektroingenieur,189.0,Eichsfeld - Nordhausen - Kyffhäuserkreis,Direktwahl,
11004673,Marc Biadacz,1979-09-03,männlich,CDU/CSU,2021-10-26,2025-03-25,Sozialwissenschaftler,260.0,Böblingen,Direktwahl,
11004744,Marc Henrichmann,1976-06-01,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,127.0,Coesfeld - Steinfurt II,Direktwahl,
11003655,Marco Wanderwitz,1975-10-10,männlich,CDU/CSU,2021-10-26,2025-03-25,Rechtsanwalt,163.0,Chemnitzer Umland - Erzgebirgskreis II,Landesliste,
11005263,Mareike Lotte Wulf,1979-11-15,weiblich,CDU/CSU,2021-10-26,2025-03-25,Verbandsgeschäftsführerin,46.0,Hameln-Pyrmont - Holzminden,Landesliste,
11005037,Mario Czaja,1975-09-21,männlich,CDU/CSU,2021-10-26,2025-03-25,Dipl.-Betriebswirt,85.0,Berlin-Marzahn-Hellersdorf,Direktwahl,
11004298,Mark Helfrich,1978-09-08,männlich,CDU/CSU,2021-10-26,2025-03-25,Betriebswirt,3.0,Steinburg - Dithmarschen Süd,Direktwahl,
11003542,Markus Grübel,1959-10-15,männlich,CDU/CSU,2021-10-26,2025-03-25,Notar,261.0,Esslingen,Direktwahl,
11004331,Markus Koob,1977-12-05,männlich,CDU/CSU,2021-10-26,2025-03-25,,176.0,Hochtaunus,Direktwahl,
